tweet_id,dataset,crisis,country,year,original_label,mapped_label,hazard_type,hazard_cat,hazard_subcat,development,spread,lan_final
591906736438513664,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Sympathy and emotional support,Related,earthquake,natural,geophysical,instantaneous,diffused,en
338924573812744192,CrisisLexT6,tornado_Oklahoma,EEUU,2013,off-topic,Not_Related,tornado,natural,meteorological,progressive,diffused,en
295866488164847616,CrisisLexT6,flood_Queensland,Australia,2013,on-topic,Related,flood,natural,hydrological,progressive,diffused,en
263106990673375233,CrisisLexT6,hurricane_Sandy,several,2012,on-topic,Related,hurricane,natural,meteorological,progressive,diffused,en
541275948369203200,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Not Informative,Not_Related,typhoon,natural,meteorological,progressive,diffused,en
451229876335681536,CrisisNlpR1_CF,earthquake_Chile,Chile,2014,injured_or_dead_people,Related,earthquake,natural,geophysical,instantaneous,diffused,es
542385884444643330,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Infrastructure Damage,Related,typhoon,natural,meteorological,progressive,diffused,en
295740001889710081,CrisisLexT6,flood_Queensland,Australia,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,en
325387463130492928,CrisisLexT6,explosion_WestTexas,EEUU,2013,off-topic,Not_Related,explosion,human_induced,accidental,instantaneous,focalized,en
913154809162760206,CrisisMMD,earthquake_Mexico,Mexico,2017,not_informative,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,en
325422174364106753,CrisisLexT6,explosion_WestTexas,EEUU,2013,off-topic,Not_Related,explosion,human_induced,accidental,instantaneous,focalized,en
302505942585593856,CrisisLexT26,meteor_Russia,Russia,2013,Related - but not informative,Related,meteorite,natural,others,instantaneous,focalized,mk
908433043454660608,CrisisMMD,hurricane_Harvey,EEUU,2017,not_informative,Not_Related,hurricane,natural,meteorological,progressive,diffused,en
263290473249132544,CrisisLexT6,hurricane_Sandy,several,2012,on-topic,Related,hurricane,natural,meteorological,progressive,diffused,en
1462428051,SoSItalyT4,earthquake_Laquila,Italy,2009,no damage,Related,earthquake,natural,geophysical,instantaneous,diffused,it
905457872657678336,CrisisMMD,hurricane_Harvey,EEUU,2017,informative,Related,hurricane,natural,meteorological,progressive,diffused,en
592900359410036739,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Response Efforts,Related,earthquake,natural,geophysical,instantaneous,diffused,en
337555688312164352,CrisisLexT6,tornado_Oklahoma,EEUU,2013,on-topic,Related,tornado,natural,meteorological,progressive,diffused,en
541536336981667840,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Not Informative,Not_Related,typhoon,natural,meteorological,progressive,diffused,no_agree
9784522600,ChileEarthquakeT1,earthquake_Chile,Chile,2010,False,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,es
9841621777,ChileEarthquakeT1,earthquake_Chile,Chile,2010,False,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,es
468508928599261184,CrisisNlpR1_CF,Middle_East_Respiratory_Syndrome,several,2014,affected_people,Related,viral_disease,natural,Biological,progressive,diffused,en
451652364873637889,CrisisNlpR1_Vol,earthquake_Chile,Chile,2014,Other useful information,Related,earthquake,natural,geophysical,instantaneous,diffused,es
295455474051055616,CrisisLexT6,flood_Queensland,Australia,2013,on-topic,Related,flood,natural,hydrological,progressive,diffused,en
262706407734919169,CrisisLexT6,hurricane_Sandy,several,2012,on-topic,Related,hurricane,natural,meteorological,progressive,diffused,en
592753997112602625,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Not Relevant,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,en
296508655338127360,CrisisLexT6,flood_Queensland,Australia,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,en
349361272032206850,CrisisLexT6,flood_Alberta,Canada,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,en
295570396680421377,CrisisLexT26,nightclubFire_Brazil,Brazil,2013,Related - but not informative,Related,fire,human_induced,accidental,instantaneous,focalized,en
542158403238232064,CrisisNlpR1_CF,typhoon_Philippines_Hagupit,Philippines,2014,sympathy_and_emotional_support,Related,typhoon,natural,meteorological,progressive,diffused,en
324716237047349249,CrisisLexT6,bombing_Boston,EEUU,2013,on-topic,Related,bombings,human_induced,intentional,instantaneous,focalized,en
324973329599569920,CrisisLexT6,bombing_Boston,EEUU,2013,off-topic,Not_Related,bombings,human_induced,intentional,instantaneous,focalized,en
905766357366710273,CrisisMMD,hurricane_Irma,several,2017,informative,Related,hurricane,natural,meteorological,progressive,diffused,en
592900645331542016,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Not Relevant,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,en
922909871137157120,CrisisMMD,hurricane_Maria,several,2017,not_informative,Not_Related,hurricane,natural,meteorological,progressive,diffused,en
339256980726218752,CrisisLexT6,tornado_Oklahoma,EEUU,2013,off-topic,Not_Related,tornado,natural,meteorological,progressive,diffused,en
347997913240174592,CrisisLexT26,haze_Singapore,Singapore,2013,Related - but not informative,Related,haze,mixed,others,progressive,diffused,en
451804143359774721,CrisisNlpR1_Vol,earthquake_Chile,Chile,2014,Needs of those affected,Related,earthquake,natural,geophysical,instantaneous,diffused,es
721570502557368320,ESPOL_Ecuador_earthquake,earthquake_Ecuador,Ecuador,2016,yes,Related,earthquake,natural,geophysical,instantaneous,diffused,en
324704523153178625,CrisisLexT6,explosion_WestTexas,EEUU,2013,on-topic,Related,explosion,human_induced,accidental,instantaneous,focalized,en
266571750593155073,CrisisLexT26,earthquake_Guatemala,Guatemala,2012,Related and informative,Related,earthquake,natural,geophysical,instantaneous,diffused,es
541944819484868608,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Not Informative,Not_Related,typhoon,natural,meteorological,progressive,diffused,no_agree
927812629669625857,CrisisMMD,hurricane_Maria,several,2017,not_informative,Not_Related,hurricane,natural,meteorological,progressive,diffused,en
337045914315280384,CrisisLexT6,tornado_Oklahoma,EEUU,2013,off-topic,Not_Related,tornado,natural,meteorological,progressive,diffused,en
913584048496295937,CrisisMMD,earthquake_Mexico,Mexico,2017,not_informative,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,en
1460258414,SoSItalyT4,earthquake_Laquila,Italy,2009,no damage,Related,earthquake,natural,geophysical,instantaneous,diffused,no_agree
592958752657027072,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Not Relevant,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,en
348478972423729152,CrisisLexT6,flood_Alberta,Canada,2013,on-topic,Related,flood,natural,hydrological,progressive,diffused,en
323879553741234176,CrisisLexT26,bombing_Boston,EEUU,2013,Related and informative,Related,bombings,human_induced,intentional,instantaneous,focalized,en
336802284262543360,CrisisLexT6,tornado_Oklahoma,EEUU,2013,on-topic,Related,tornado,natural,meteorological,progressive,diffused,en
295719857423544320,CrisisLexT6,flood_Queensland,Australia,2013,on-topic,Related,flood,natural,hydrological,progressive,diffused,en
910802569500483584,CrisisMMD,hurricane_Maria,several,2017,informative,Related,hurricane,natural,meteorological,progressive,diffused,en
921058369170964480,CrisisMMD,wildfires_California,EEUU,2017,not_informative,Not_Related,wildfires,natural,climatological,progressive,diffused,en
263021774244028417,CrisisLexT6,hurricane_Sandy,several,2012,on-topic,Related,hurricane,natural,meteorological,progressive,diffused,en
369124345647341568,CrisisLexT26,flood_Manila,Philippines,2013,Not applicable,Not_Related,flood,natural,hydrological,progressive,diffused,no_agree
503757424164339713,CrisisNlpR1_CF,earthquake_California,EEUU,2014,other_useful_information,Related,earthquake,natural,geophysical,instantaneous,diffused,en
504931843573940224,CrisisNlpR1_Vol,Landslides_Worldwide,several,2014,Physical landslide,Related,landslide,natural,Hydrological,instantaneous,focalized,en
592249501898924032,CrisisNlpR1_CF,earthquake_Nepal,Nepal,2015,donation_needs_or_offers_or_volunteering_services,Related,earthquake,natural,geophysical,instantaneous,diffused,en
901767940994985984,CrisisMMD,hurricane_Harvey,EEUU,2017,informative,Related,hurricane,natural,meteorological,progressive,diffused,en
336644725404745728,CrisisLexT6,tornado_Oklahoma,EEUU,2013,off-topic,Not_Related,tornado,natural,meteorological,progressive,diffused,en
461304640512856064,CrisisNlpR1_CF,Middle_East_Respiratory_Syndrome,several,2014,other_useful_information,Related,viral_disease,natural,Biological,progressive,diffused,en
296170702770421760,CrisisLexT6,flood_Queensland,Australia,2013,on-topic,Related,flood,natural,hydrological,progressive,diffused,en
262566599087767553,CrisisLexT6,hurricane_Sandy,several,2012,on-topic,Related,hurricane,natural,meteorological,progressive,diffused,en
593823854641872896,CrisisNlpR1_CF,earthquake_Nepal,Nepal,2015,other_useful_information,Related,earthquake,natural,geophysical,instantaneous,diffused,en
324728566753415169,CrisisLexT6,bombing_Boston,EEUU,2013,on-topic,Related,bombings,human_induced,intentional,instantaneous,focalized,en
217988888264847360,CrisisLexT26,wildfires_Colorado,EEUU,2012,Related and informative,Related,wildfires,natural,climatological,progressive,diffused,en
295553534240370688,CrisisLexT6,flood_Queensland,Australia,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,en
336637042429681664,CrisisLexT6,tornado_Oklahoma,EEUU,2013,off-topic,Not_Related,tornado,natural,meteorological,progressive,diffused,en
338915146942529536,CrisisLexT6,tornado_Oklahoma,EEUU,2013,off-topic,Not_Related,tornado,natural,meteorological,progressive,diffused,en
407207514510741504,CrisisLexT26,helicopterCrash_Glasgow,UK,2013,Related and informative,Related,crash,human_induced,accidental,instantaneous,focalized,en
592077199341158402,CrisisNlpR1_CF,earthquake_Nepal,Nepal,2015,sympathy_and_emotional_support,Related,earthquake,natural,geophysical,instantaneous,diffused,en
296254275594641410,CrisisLexT6,flood_Queensland,Australia,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,en
360386184385536000,CrisisLexT26,trainCrash_Spain,Spain,2013,Related and informative,Related,derailment,human_induced,accidental,instantaneous,focalized,es
325263902587887617,CrisisLexT6,bombing_Boston,EEUU,2013,on-topic,Related,bombings,human_induced,intentional,instantaneous,focalized,en
503978876939542528,CrisisNlpR1_Vol,Volcano_Iceland,Iceland,2014,Not related to crisis,Not_Related,volcano,natural,geophysical,progressive,diffused,en
9706758954,ChileEarthquakeT1,earthquake_Chile,Chile,2010,False,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,es
295866630628581376,CrisisLexT6,flood_Queensland,Australia,2013,on-topic,Related,flood,natural,hydrological,progressive,diffused,en
324329450785349633,CrisisLexT6,bombing_Boston,EEUU,2013,on-topic,Related,bombings,human_induced,intentional,instantaneous,focalized,en
324611119924793344,CrisisLexT6,bombing_Boston,EEUU,2013,off-topic,Not_Related,bombings,human_induced,intentional,instantaneous,focalized,en
296241799935168512,CrisisLexT6,flood_Queensland,Australia,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,en
325141723040849920,CrisisLexT6,bombing_Boston,EEUU,2013,on-topic,Related,bombings,human_induced,intentional,instantaneous,focalized,en
923519480571064321,CrisisMMD,hurricane_Maria,several,2017,not_informative,Not_Related,hurricane,natural,meteorological,progressive,diffused,en
511484906279415808,CrisisNlpR1_Vol,hurricane_Mexico_Odile,Mexico,2014,Other relevant information,Related,hurricane,natural,meteorological,progressive,diffused,en
348281399347920897,CrisisLexT6,flood_Alberta,Canada,2013,on-topic,Related,flood,natural,hydrological,progressive,diffused,en
451569093426962433,CrisisNlpR1_CF,earthquake_Chile,Chile,2014,other_useful_information,Related,earthquake,natural,geophysical,instantaneous,diffused,en
204044884192133120,SoSItalyT4,earthquake_Italy,Italy,2012,no damage,Related,earthquake,natural,geophysical,instantaneous,diffused,it
324757124590731264,CrisisLexT6,explosion_WestTexas,EEUU,2013,on-topic,Related,explosion,human_induced,accidental,instantaneous,focalized,en
212185569588035585,CrisisLexT26,wildfires_Colorado,EEUU,2012,Related and informative,Related,wildfires,natural,climatological,progressive,diffused,en
338789767267368960,CrisisLexT6,tornado_Oklahoma,EEUU,2013,off-topic,Not_Related,tornado,natural,meteorological,progressive,diffused,en
460439803566116865,CrisisNlpR1_Vol,Middle_East_Respiratory_Syndrome,several,2014,Informative,Related,viral_disease,natural,Biological,progressive,diffused,en
324481124208373760,CrisisLexT6,bombing_Boston,EEUU,2013,on-topic,Related,bombings,human_induced,intentional,instantaneous,focalized,en
592826024989196288,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Not Relevant,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,en
347533842866921472,CrisisLexT26,haze_Singapore,Singapore,2013,Related - but not informative,Related,haze,mixed,others,progressive,diffused,en
593000343304208384,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Not Relevant,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,en
396353549115727873,CrisisLexT26,airportShootings_LA,EEUU,2013,Related and informative,Related,shooting,human_induced,intentional,instantaneous,focalized,en
392483137663401984,CrisisLexT26,bushfire_Australia,Australia,2013,Related - but not informative,Related,wildfires,natural,climatological,progressive,diffused,en
262567128060788737,CrisisLexT6,hurricane_Sandy,several,2012,on-topic,Related,hurricane,natural,meteorological,progressive,diffused,en
268438199112708097,CrisisLexT26,earthquake_Guatemala,Guatemala,2012,Related and informative,Related,earthquake,natural,geophysical,instantaneous,diffused,es
348619966666395648,CrisisLexT6,flood_Alberta,Canada,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,en
383980982954885120,CrisisNlpR1_CF,earthquake_Pakistan,Pakistan,2013,donation_needs_or_offers_or_volunteering_services,Related,earthquake,natural,geophysical,instantaneous,diffused,en
302347754422824960,CrisisLexT26,meteor_Russia,Russia,2013,Not related,Not_Related,meteorite,natural,others,instantaneous,focalized,de
349316104566476801,CrisisLexT6,flood_Alberta,Canada,2013,on-topic,Related,flood,natural,hydrological,progressive,diffused,en
576593444266708992,CrisisNlpR1_Vol,cyclone_Vanuatu_Pam,Vanuatu,2015,Other relevant information,Related,cyclone,natural,meteorological,progressive,diffused,en
923858225597906945,CrisisMMD,hurricane_Maria,several,2017,not_informative,Not_Related,hurricane,natural,meteorological,progressive,diffused,en
308614904414367745,CrisisLexT26,meteor_Russia,Russia,2013,Not related,Not_Related,meteorite,natural,others,instantaneous,focalized,ru
508526269756358656,CrisisNlpR1_CF,flood_Pakistan,Pakistan,2014,other_useful_information,Related,flood,natural,hydrological,progressive,diffused,en
575951510795767808,CrisisNlpR1_Vol,Landslides_Worldwide,several,2014,Not physical landslide,Not_Related,landslide,natural,Hydrological,instantaneous,focalized,en
592341709532635138,CrisisNlpR1_CF,earthquake_Nepal,Nepal,2015,donation_needs_or_offers_or_volunteering_services,Related,earthquake,natural,geophysical,instantaneous,diffused,en
476668298256728064,CrisisNlpR1_Vol,Landslides_Worldwide,several,2014,Not physical landslide,Not_Related,landslide,natural,Hydrological,instantaneous,focalized,en
243362489729966081,CrisisLexT26,earthquake_CostaRica,Costa Rica,2012,Related and informative,Related,earthquake,natural,geophysical,instantaneous,diffused,es
263399273788473344,CrisisLexT6,hurricane_Sandy,several,2012,off-topic,Not_Related,hurricane,natural,meteorological,progressive,diffused,en
9743161799,ChileEarthquakeT1,earthquake_Chile,Chile,2010,False,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,es
204045656237670400,SoSItalyT4,earthquake_Italy,Italy,2012,no damage,Related,earthquake,natural,geophysical,instantaneous,diffused,it
296847843589754881,CrisisLexT6,flood_Queensland,Australia,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,en
204045984265809921,SoSItalyT4,earthquake_Italy,Italy,2012,no damage,Related,earthquake,natural,geophysical,instantaneous,diffused,it
324766593705975808,CrisisLexT6,explosion_WestTexas,EEUU,2013,on-topic,Related,explosion,human_induced,accidental,instantaneous,focalized,en
451821061697716224,CrisisNlpR1_CF,earthquake_Chile,Chile,2014,sympathy_and_emotional_support,Related,earthquake,natural,geophysical,instantaneous,diffused,es
592621338201841665,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Response Efforts,Related,earthquake,natural,geophysical,instantaneous,diffused,en
336906023715631104,CrisisLexT6,tornado_Oklahoma,EEUU,2013,on-topic,Related,tornado,natural,meteorological,progressive,diffused,en
910134535135940608,CrisisMMD,hurricane_Irma,several,2017,informative,Related,hurricane,natural,meteorological,progressive,diffused,en
542075521316966400,CrisisNlpR1_CF,typhoon_Philippines_Hagupit,Philippines,2014,displaced_people_and_evacuations,Related,typhoon,natural,meteorological,progressive,diffused,en
328968750256750593,CrisisLexT26,buildingCollapse_Savar,Bangladesh,2013,Not related,Not_Related,collapse,human_induced,accidental,instantaneous,focalized,en
327347236805689346,CrisisLexT6,explosion_WestTexas,EEUU,2013,off-topic,Not_Related,explosion,human_induced,accidental,instantaneous,focalized,en
591960807950286848,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Sympathy and emotional support,Related,earthquake,natural,geophysical,instantaneous,diffused,en
348892421704261632,CrisisLexT6,flood_Alberta,Canada,2013,on-topic,Related,flood,natural,hydrological,progressive,diffused,en
721630124907630593,ESPOL_Ecuador_earthquake,earthquake_Ecuador,Ecuador,2016,yes,Related,earthquake,natural,geophysical,instantaneous,diffused,es
263073372529889280,CrisisLexT6,hurricane_Sandy,several,2012,off-topic,Not_Related,hurricane,natural,meteorological,progressive,diffused,en
221094984290545664,CrisisLexT26,wildfires_Colorado,EEUU,2012,Related and informative,Related,wildfires,natural,climatological,progressive,diffused,en
721758093755990016,ESPOL_Ecuador_earthquake,earthquake_Ecuador,Ecuador,2016,no,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,es
326484879128788993,CrisisLexT6,explosion_WestTexas,EEUU,2013,off-topic,Not_Related,explosion,human_induced,accidental,instantaneous,focalized,en
9712539960,ChileEarthquakeT1,earthquake_Chile,Chile,2010,False,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,es
295786888986509313,CrisisLexT6,flood_Queensland,Australia,2013,on-topic,Related,flood,natural,hydrological,progressive,diffused,en
576590954255224832,CrisisNlpR1_Vol,cyclone_Vanuatu_Pam,Vanuatu,2015,Injured or dead people,Related,cyclone,natural,meteorological,progressive,diffused,en
218181469762371584,CrisisLexT26,wildfires_Colorado,EEUU,2012,Related and informative,Related,wildfires,natural,climatological,progressive,diffused,en
451917672750788610,CrisisNlpR1_Vol,earthquake_Chile,Chile,2014,"Personal updates, sympathy, support",Related,earthquake,natural,geophysical,instantaneous,diffused,es
262947133810950144,CrisisLexT6,hurricane_Sandy,several,2012,off-topic,Not_Related,hurricane,natural,meteorological,progressive,diffused,en
721561756234051584,ESPOL_Ecuador_earthquake,earthquake_Ecuador,Ecuador,2016,yes,Related,earthquake,natural,geophysical,instantaneous,diffused,es
909390637367222282,CrisisMMD,hurricane_Irma,several,2017,informative,Related,hurricane,natural,meteorological,progressive,diffused,en
355777822884769792,CrisisLexT26,trainCrash_LacMegantic,Canada,2013,Related and informative,Related,derailment,human_induced,accidental,instantaneous,focalized,fr
497763524647870464,CrisisNlpR1_CF,ebola_virus,several,2014,affected_people,Related,viral_disease,natural,Biological,progressive,diffused,en
302372991566745600,CrisisLexT26,meteor_Russia,Russia,2013,Not related,Not_Related,meteorite,natural,others,instantaneous,focalized,en
9796523429,ChileEarthquakeT1,earthquake_Chile,Chile,2010,False,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,it
266350886941515776,CrisisLexT26,earthquake_Guatemala,Guatemala,2012,Related and informative,Related,earthquake,natural,geophysical,instantaneous,diffused,es
510338056583274496,CrisisNlpR1_CF,flood_Pakistan,Pakistan,2014,donation_needs_or_offers_or_volunteering_services,Related,flood,natural,hydrological,progressive,diffused,en
336874810397302784,CrisisLexT6,tornado_Oklahoma,EEUU,2013,on-topic,Related,tornado,natural,meteorological,progressive,diffused,en
246225727144472576,CrisisLexT26,earthquake_CostaRica,Costa Rica,2012,Not related,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,en
592774915310354433,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Not Relevant,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,en
501195075448098816,CrisisNlpR1_CF,flood_India,India,2014,injured_or_dead_people,Related,flood,natural,hydrological,progressive,diffused,en
592591288672747520,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Not Relevant,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,en
451348450131865600,CrisisNlpR1_CF,earthquake_Chile,Chile,2014,injured_or_dead_people,Related,earthquake,natural,geophysical,instantaneous,diffused,es
204045321595133952,SoSItalyT4,earthquake_Italy,Italy,2012,no damage,Related,earthquake,natural,geophysical,instantaneous,diffused,it
324764468024336386,CrisisLexT26,explosion_WestTexas,EEUU,2013,Related - but not informative,Related,explosion,human_induced,accidental,instantaneous,focalized,en
721718604018933760,ESPOL_Ecuador_earthquake,earthquake_Ecuador,Ecuador,2016,no,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,es
296878115920179200,CrisisLexT6,flood_Queensland,Australia,2013,on-topic,Related,flood,natural,hydrological,progressive,diffused,en
263349728610242560,CrisisLexT6,hurricane_Sandy,several,2012,off-topic,Not_Related,hurricane,natural,meteorological,progressive,diffused,en
462424135172636673,CrisisNlpR1_CF,Middle_East_Respiratory_Syndrome,several,2014,affected_people,Related,viral_disease,natural,Biological,progressive,diffused,en
324026532655951872,CrisisLexT6,bombing_Boston,EEUU,2013,on-topic,Related,bombings,human_induced,intentional,instantaneous,focalized,en
406696845399064576,CrisisLexT26,helicopterCrash_Glasgow,UK,2013,Related - but not informative,Related,crash,human_induced,accidental,instantaneous,focalized,en
383319532691259392,CrisisNlpR1_CF,earthquake_Pakistan,Pakistan,2013,sympathy_and_emotional_support,Related,earthquake,natural,geophysical,instantaneous,diffused,en
591914741473357824,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Sympathy and emotional support,Related,earthquake,natural,geophysical,instantaneous,diffused,et
369748835578281984,CrisisLexT26,flood_Manila,Philippines,2013,Related and informative,Related,flood,natural,hydrological,progressive,diffused,en
324211186210066432,CrisisLexT6,bombing_Boston,EEUU,2013,off-topic,Not_Related,bombings,human_induced,intentional,instantaneous,focalized,en
542034761947291648,CrisisNlpR1_CF,typhoon_Philippines_Hagupit,Philippines,2014,sympathy_and_emotional_support,Related,typhoon,natural,meteorological,progressive,diffused,en
360134370947907585,CrisisLexT26,trainCrash_Spain,Spain,2013,Related and informative,Related,derailment,human_induced,accidental,instantaneous,focalized,es
327279651418415105,CrisisLexT6,explosion_WestTexas,EEUU,2013,off-topic,Not_Related,explosion,human_induced,accidental,instantaneous,focalized,no_agree
243397910606274560,CrisisLexT26,earthquake_CostaRica,Costa Rica,2012,Related and informative,Related,earthquake,natural,geophysical,instantaneous,diffused,en
721591143545221120,ESPOL_Ecuador_earthquake,earthquake_Ecuador,Ecuador,2016,yes,Related,earthquake,natural,geophysical,instantaneous,diffused,es
592315864386555904,CrisisNlpR1_CF,earthquake_Nepal,Nepal,2015,injured_or_dead_people,Related,earthquake,natural,geophysical,instantaneous,diffused,en
541950957517414401,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Not Informative,Not_Related,typhoon,natural,meteorological,progressive,diffused,en
244634387247931392,CrisisLexT26,earthquake_CostaRica,Costa Rica,2012,Not related,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,en
348200057721470976,CrisisLexT26,flood_Alberta,Canada,2013,Related and informative,Related,flood,natural,hydrological,progressive,diffused,en
262599088489500672,CrisisLexT6,hurricane_Sandy,several,2012,off-topic,Not_Related,hurricane,natural,meteorological,progressive,diffused,en
537248453366411264,CrisisNlpR1_Vol,Landslides_Worldwide,several,2014,Not physical landslide,Not_Related,landslide,natural,Hydrological,instantaneous,focalized,en
262351242402099200,CrisisLexT6,hurricane_Sandy,several,2012,off-topic,Not_Related,hurricane,natural,meteorological,progressive,diffused,en
324177863383339009,CrisisLexT6,bombing_Boston,EEUU,2013,off-topic,Not_Related,bombings,human_induced,intentional,instantaneous,focalized,en
369626441601667073,CrisisLexT26,flood_Manila,Philippines,2013,Related and informative,Related,flood,natural,hydrological,progressive,diffused,en
296056221251796992,CrisisLexT6,flood_Queensland,Australia,2013,on-topic,Related,flood,natural,hydrological,progressive,diffused,en
324774919571374080,CrisisLexT6,explosion_WestTexas,EEUU,2013,on-topic,Related,explosion,human_induced,accidental,instantaneous,focalized,en
592650444410724354,CrisisNlpR1_CF,earthquake_Nepal,Nepal,2015,donation_needs_or_offers_or_volunteering_services,Related,earthquake,natural,geophysical,instantaneous,diffused,en
243536058388733953,CrisisLexT26,earthquake_CostaRica,Costa Rica,2012,Related and informative,Related,earthquake,natural,geophysical,instantaneous,diffused,en
593000049417842690,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Not Relevant,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,en
542415780927639552,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Not Informative,Not_Related,typhoon,natural,meteorological,progressive,diffused,no_agree
262746244194119680,CrisisLexT6,hurricane_Sandy,several,2012,on-topic,Related,hurricane,natural,meteorological,progressive,diffused,en
592699293850587137,CrisisNlpR1_CF,earthquake_Nepal,Nepal,2015,displaced_people_and_evacuations,Related,earthquake,natural,geophysical,instantaneous,diffused,en
917840110296752134,CrisisMMD,wildfires_California,EEUU,2017,informative,Related,wildfires,natural,climatological,progressive,diffused,en
592989338226466817,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Not Relevant,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,en
296091132520185856,CrisisLexT6,flood_Queensland,Australia,2013,on-topic,Related,flood,natural,hydrological,progressive,diffused,en
592773583266545664,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Not Relevant,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,en
577821962086563840,CrisisNlpR1_CF,cyclone_Vanuatu_Pam,Vanuatu,2015,other_useful_information,Related,cyclone,natural,meteorological,progressive,diffused,en
349693544505683968,CrisisLexT26,flood_Alberta,Canada,2013,Related and informative,Related,flood,natural,hydrological,progressive,diffused,en
262404155300274176,CrisisLexT6,hurricane_Sandy,several,2012,on-topic,Related,hurricane,natural,meteorological,progressive,diffused,en
541767775551623168,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Not Informative,Not_Related,typhoon,natural,meteorological,progressive,diffused,no_agree
336993816835919874,CrisisLexT6,tornado_Oklahoma,EEUU,2013,on-topic,Related,tornado,natural,meteorological,progressive,diffused,en
592330609210462208,CrisisNlpR1_CF,earthquake_Nepal,Nepal,2015,donation_needs_or_offers_or_volunteering_services,Related,earthquake,natural,geophysical,instantaneous,diffused,en
592592830356463616,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Not Relevant,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,en
522495350246871040,SoSItalyT4,flood_Genova,Italy,2014,no damage,Related,flood,natural,hydrological,progressive,diffused,it
262937743766720513,CrisisLexT6,hurricane_Sandy,several,2012,on-topic,Related,hurricane,natural,meteorological,progressive,diffused,en
592591368322682880,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Response Efforts,Related,earthquake,natural,geophysical,instantaneous,diffused,en
542176688872767488,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Not Informative,Not_Related,typhoon,natural,meteorological,progressive,diffused,en
721596874801590272,ESPOL_Ecuador_earthquake,earthquake_Ecuador,Ecuador,2016,yes,Related,earthquake,natural,geophysical,instantaneous,diffused,en
905700070972116992,CrisisMMD,hurricane_Irma,several,2017,informative,Related,hurricane,natural,meteorological,progressive,diffused,en
